# Constructed from biom file																																																																				
#OTU ID	A1-JM2s-2-2621739	A2-Joya3s-2-2621747	A3-J6r-2-2621805	A7-Cueva2s-2-2621837	A8-JM2r-2-2621845	A9-Q4r-2-2621903	A10-QM6r-2-2621911	A11-Cueva3r-2-2621919	A12-QM6s-2-2621927	B1-Base1s-2-2621740	B2-Joya2s-2-2621748	B3-JM3r-2-2621806	B7-NEG1-2-2621838	B8-JM1r-2-2621846	B9-Q3r-2-2621904	B10-QM5r-2-2621912	B11-Cueva2r-2-2621920	B12-QM2s-2-2621928	C1-Cueva5s-2-2621741	C2-NEG3-2-2621749	C3-JM4r-2-2621807	C7-POS1-2-2621839	C8-NEG4-2-2621847	C9-Q2r-2-2621905	C10-QM4r-2-2621913	C11-Cueva1r-2-2621921	C12-Base3r-2-2621929	D1-Cueva4s-2-2621742	D2-POS3-2-2621750	D3-JM6r-2-2621808	D8-J5r-2-2621848	D9-Q1r-2-2621906	D10-QM3r-2-2621914	D11-Joya9r-2-2621922	D12-Base1r-2-2621930	E1-Cueva3s-2-2621743	E2-Joya2r-2-2621801	E3-J1s-2-2621809	E8-J4r-2-2621849	E9-JM5r-2-2621907	E10-QM2r-2-2621915	E11-Joya8r-2-2621923	E12-Cueva5r-2-2621931	F1-Cueva1s-2-2621744	F2-Q3s-2-2621802	F3-J5s-2-2621810	F8-J3r-2-2621850	F9-QM1s-2-2621908	F10-QM1r-2-2621916	F11-Joya7r-2-2621924	F12-Cueva4r-2-2621932	G1-Joya9s-2-2621745	G2-Q1s-2-2621803	G3-JM1s-2-2621811	G8-J2r-2-2621901	G9-POS2-2-2621909	G10-Q6r-2-2621917	G11-Joya3r-2-2621925	G12-Base3s-2-2621933	H1-Joya7s-2-2621746	H2-JM6s-2-2621804	H3-Joya8s-2-2621812	H8-J1r-2-2621902	H9-NEG2-2-2621910	H10-Q5r-2-2621918	H11-J3s-2-2621926	H12-Q6s-2-2621934	taxonomy
OTU2801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Onygenales; f__ Onygenaceae; g__ Auxarthron; s__ Auxarthron ostraviense
OTU2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	15	10	6	19	12	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__ Sebacinaceae; g__ Sebacina; s__
OTU2806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Orbiliomycetes; o__ Orbiliales; f__; g__; s__
OTU2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Neolectomycetes; o__ Neolectales; f__; g__; s__
OTU2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Hypocreaceae; g__ Monocillium; s__ Monocillium nordinii
OTU2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Pezizomycetes; o__ Pezizales; f__ Pyronemataceae; g__; s__
OTU2810	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__; g__; s__
OTU2811	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__; o__; f__; g__; s__
OTU2812	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__ Sebacinaceae; g__ Sebacina; s__
OTU2813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1	4	1	0	0	1	1	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Inocybaceae; g__ Inocybe; s__
OTU2814	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__; c__; o__; f__; g__; s__
OTU2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Sordariales; f__ Lasiosphaeriaceae; g__; s__
OTU2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Verrucariales; f__; g__; s__
OTU2820	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__ Herpotrichiellaceae; g__ Cladophialophora; s__ Cladophialophora chaetospira
OTU2821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Conioscyphales; f__; g__; s__
OTU2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Saccharomycetes; o__ Saccharomycetales; f__; g__; s__
OTU2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Inocybaceae; g__ Inocybe; s__
OTU2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Hyaloscyphaceae; g__ Hyaloscypha; s__
OTU2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Mortierellomycota; c__ Mortierellomycetes; o__ Mortierellales; f__ Mortierellaceae; g__ Mortierella; s__
OTU2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__; g__; s__
OTU2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	48	0	t__nomyc; a__par; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Nectriaceae; g__ Cylindrocarpon; s__
OTU2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Pezizomycetes; o__ Pezizales; f__ Pyronemataceae; g__; s__
OTU2830	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__; f__; g__; s__
OTU2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__; g__; s__
OTU2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Lecanoromycetes; o__ Peltigerales; f__; g__; s__
OTU2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__; f__; g__; s__
OTU2835	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Microascales; f__ Microascaceae; g__ Pithoascus; s__ Pithoascus ater
OTU2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__; g__; s__
OTU2840	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Nectriaceae; g__ Thelonectria; s__ Thelonectria discophora
OTU2843	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__; o__; f__; g__; s__
OTU2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Exobasidiomycetes; o__ Microstromatales; f__; g__; s__
OTU2845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__; f__; g__; s__
OTU2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Onygenales; f__; g__; s__
OTU2847	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__; g__; s__
OTU2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Mucoromycota; c__ Mucoromycetes; o__ Mucorales; f__; g__; s__
OTU2851	0	0	0	0	0	0	0	0	0	21	21	15	20	9	32	25	21	20	0	3	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Agaricaceae; g__ Lepiota; s__
OTU2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__; g__; s__
OTU2853	0	0	2	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Tremellomycetes; o__ Tremellales; f__; g__; s__
OTU2854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Geastrales; f__ Geastraceae; g__ Geastrum; s__
OTU2857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Saccharomycetes; o__ Saccharomycetales; f__; g__; s__
OTU2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__; f__; g__; s__
OTU2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__; o__; f__; g__; s__
OTU2860	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Mucoromycota; c__ Endogonomycetes; o__ Endogonales; f__; g__; s__
OTU2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__; g__; s__
OTU2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Tremellomycetes; o__ Tremellales; f__; g__; s__
OTU2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	t__nomyc; a__unknown; k__Fungi; p__ Mortierellomycota; c__ Mortierellomycetes; o__ Mortierellales; f__ Mortierellaceae; g__ Mortierella; s__
OTU2865	0	0	0	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	4	16	14	11	21	20	32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Boletales; f__ Sclerodermataceae; g__ Scleroderma; s__
OTU2866	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__; f__; g__; s__
OTU2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__; c__; o__; f__; g__; s__
OTU2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__; g__; s__
OTU2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	25	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__ Cucurbitariaceae; g__ Pyrenochaeta; s__ Pyrenochaeta pinicola
OTU2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Chytridiomycota; c__ Spizellomycetes; o__ Spizellomycetales; f__; g__; s__
OTU2872	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	t__unknown; a__unknown; k__Fungi; p__ Rozellomycota; c__; o__; f__; g__; s__
OTU2873	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Thelebolales; f__; g__; s__
OTU2874	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Auriculariales; f__; g__; s__
OTU2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Mortierellomycota; c__ Mortierellomycetes; o__ Mortierellales; f__; g__; s__
OTU2876	0	0	0	0	0	0	0	0	0	1	37	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Rozellomycota; c__; o__; f__; g__; s__
OTU2877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Orbiliomycetes; o__ Orbiliales; f__ Orbiliaceae; g__; s__
OTU2885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Geastrales; f__; g__; s__
OTU2887	0	0	0	0	0	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__endo; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Vibrisseaceae; g__ Phialocephala; s__ Phialocephala humicola
OTU2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__ Tomentella; s__ Tomentella pilosa
